,choice,dValue,absDValue,sumValue,zConf,zRT,zAbsDValue,zSumValue,rValue,lValue,Part,choValue,unchoValue,zChoValue,zUnchoValue
1143,1,-2.4370871833797696,2.4370871833797696,0.0,1.2885858197675784,-1.089264557267825,1.5073797505713296,0.0003710290923362189,-1.2185435916898848,1.2185435916898848,8,-1.2185435916898848,1.2185435916898848,-0.7910398521054723,0.8156887281713672
1145,0,1.3926212476455828,1.3926212476455828,-1.7407765595569784,1.5291931305125623,-1.1395602776045497,0.15073199135461207,-1.3048617917546401,-0.17407765595569785,-1.5666989036012806,8,-1.5666989036012806,-0.17407765595569785,-1.200198396297958,-0.8719431232176686
1146,0,1.3926212476455828,1.3926212476455828,0.3481553119113957,0.08554926604265861,-1.1507371043460441,0.15073199135461207,0.26141759326173153,0.8703882797784892,-0.5222329678670935,8,-0.5222329678670935,0.8703882797784892,0.027277236279499132,0.3937807653241083
1148,1,-0.3481553119113956,0.3481553119113956,2.088931871468374,-1.358094598427245,-0.1336458708700544,-1.205915767862106,1.5666504141087076,0.8703882797784892,1.2185435916898848,8,0.8703882797784892,1.2185435916898848,1.6639114130494421,0.8156887281713672
1149,0,2.7852424952911656,2.7852424952911656,-0.3481553119113958,0.32615657678764254,-0.7241548837123415,1.9595956703102357,-0.26067553507705915,1.2185435916898848,-1.5666989036012806,8,-1.5666989036012806,1.2185435916898848,-1.200198396297958,0.8156887281713672
1153,0,1.3926212476455828,1.3926212476455828,1.7407765595569784,0.8073711982776105,-1.5177095823584432,0.15073199135461207,1.3056038499393128,1.5666989036012806,0.17407765595569785,8,0.17407765595569785,1.5666989036012806,0.8455943246644707,1.237596691018626
1154,1,-1.7407765595569784,1.7407765595569784,0.6963106238227913,0.32615657678764254,-1.1730907578290328,0.6029479110935179,0.5224641574311267,-0.5222329678670935,1.2185435916898848,8,-0.5222329678670935,1.2185435916898848,0.027277236279499132,0.8156887281713672
1158,1,-1.7407765595569784,1.7407765595569784,1.3926212476455828,-0.8768799769372772,0.18489369126253577,0.6029479110935179,1.0445572857699175,-0.17407765595569785,1.5666989036012806,8,-0.17407765595569785,1.5666989036012806,0.4364357804719849,1.237596691018626
1159,1,-1.7407765595569784,1.7407765595569784,-0.6963106238227913,0.5667638875326265,-0.22492328925892527,0.6029479110935179,-0.5217220992464543,-1.2185435916898848,0.5222329678670935,8,-1.2185435916898848,0.5222329678670935,-0.7910398521054723,-0.02812719752315068
1161,1,-2.43708718337977,2.43708718337977,0.6963106238227914,0.08554926604265861,-0.42238056169199284,1.50737975057133,0.5224641574311267,-0.8703882797784892,1.5666989036012806,8,-0.8703882797784892,1.5666989036012806,-0.3818813079129867,1.237596691018626
1164,1,-3.1333978072025612,3.1333978072025612,0.0,1.2885858197675784,-0.5229720023654424,2.4118115900491417,0.0003710290923362189,-1.5666989036012806,1.5666989036012806,8,-1.5666989036012806,1.5666989036012806,-1.200198396297958,1.237596691018626
1166,1,-0.3481553119113957,0.3481553119113957,-1.3926212476455828,0.8073711982776105,-0.5620908959606727,-1.2059157678621057,-1.0438152275852448,-0.8703882797784892,-0.5222329678670935,8,-0.8703882797784892,-0.5222329678670935,-0.3818813079129867,-1.2938510860649275
1169,0,0.6963106238227914,0.6963106238227914,2.43708718337977,-1.839309219917213,0.5500033648180193,-0.7536998481231998,1.8276969782781032,1.5666989036012806,0.8703882797784892,8,0.8703882797784892,1.5666989036012806,1.6639114130494421,1.237596691018626
1260,0,2.7852424952911656,2.7852424952911656,-0.3481553119113958,-1.4094488188976404,-0.3526032800398259,1.9595956703102357,-0.26067553507705915,1.2185435916898848,-1.5666989036012806,9,-1.5666989036012806,1.2185435916898848,-1.3147514702678327,0.9847319278346617
1263,0,1.3926212476455826,1.3926212476455826,-1.044465935734187,-1.1732283464566955,0.3812825965009486,0.1507319913546118,-0.7827686634158495,0.17407765595569785,-1.2185435916898848,9,-1.2185435916898848,0.17407765595569785,-0.9561828874675147,-0.12309149097933267
1264,1,0.6963106238227914,0.6963106238227914,-2.43708718337977,0.7165354330708638,0.5568133870175347,-0.7536998481231998,-1.826954920093431,-0.8703882797784892,-1.5666989036012806,9,-0.8703882797784892,-1.5666989036012806,-0.5976143046671968,-1.9694638556693236
1265,1,-1.7407765595569784,1.7407765595569784,0.6963106238227913,-0.22834645669291587,0.45985352177980143,0.6029479110935179,0.5224641574311267,-0.5222329678670935,1.2185435916898848,9,-0.5222329678670935,1.2185435916898848,-0.2390457218668787,0.9847319278346617
1267,0,2.088931871468374,2.088931871468374,-1.0444659357341872,0.48031496062991885,-0.7053365828874419,1.0551638308324236,-0.7827686634158497,0.5222329678670935,-1.5666989036012806,9,-1.5666989036012806,0.5222329678670935,-1.3147514702678327,0.24618298195866545
1269,1,-2.43708718337977,2.43708718337977,0.6963106238227914,0.7165354330708638,0.5952629887497393,1.50737975057133,0.5224641574311267,-0.8703882797784892,1.5666989036012806,9,-0.8703882797784892,1.5666989036012806,-0.5976143046671968,1.35400640077266
1271,1,-0.34815531191139565,0.34815531191139565,-0.6963106238227914,-0.9370078740157506,-0.15701182774991562,-1.205915767862106,-0.5217220992464544,-0.5222329678670935,-0.17407765595569785,9,-0.5222329678670935,-0.17407765595569785,-0.2390457218668787,-0.49236596391733084
1272,1,-3.1333978072025612,3.1333978072025612,0.0,0.9527559055118087,-1.134969089199467,2.4118115900491417,0.0003710290923362189,-1.5666989036012806,1.5666989036012806,9,-1.5666989036012806,1.5666989036012806,-1.3147514702678327,1.35400640077266
1275,1,0.6963106238227914,0.6963106238227914,1.044465935734187,-0.9370078740157506,2.278686855894523,-0.7536998481231998,0.783510721600522,0.8703882797784892,0.17407765595569785,9,0.8703882797784892,0.17407765595569785,1.1952286093343933,-0.12309149097933267
1277,0,2.088931871468374,2.088931871468374,1.0444659357341872,-0.7007874015748057,1.2338607218672242,1.0551638308324236,0.7835107216005223,1.5666989036012806,-0.5222329678670935,9,-0.5222329678670935,1.5666989036012806,-0.2390457218668787,1.35400640077266
1278,1,1.3926212476455828,1.3926212476455828,0.3481553119113957,-0.9370078740157506,-0.6468263193819132,0.15073199135461207,0.26141759326173153,0.8703882797784892,-0.5222329678670935,9,0.8703882797784892,-0.5222329678670935,1.1952286093343933,-0.861640436855329
1279,1,-0.3481553119113957,0.3481553119113957,0.0,-0.9370078740157506,0.28599445307765897,-1.2059157678621057,0.0003710290923362189,-0.17407765595569785,0.17407765595569785,9,-0.17407765595569785,0.17407765595569785,0.11952286093343929,-0.12309149097933267
1280,1,1.3926212476455826,1.3926212476455826,1.044465935734187,-0.4645669291338608,0.18736286602548197,0.1507319913546118,0.783510721600522,1.2185435916898848,-0.17407765595569785,9,1.2185435916898848,-0.17407765595569785,1.5537971921347113,-0.49236596391733084
1282,1,-1.044465935734187,1.044465935734187,-1.3926212476455826,-0.9370078740157506,-0.315825400122065,-0.301483928384294,-1.0438152275852448,-1.2185435916898848,-0.17407765595569785,9,-1.2185435916898848,-0.17407765595569785,-0.9561828874675147,-0.49236596391733084
1283,0,-0.3481553119113956,0.3481553119113956,2.088931871468374,-1.8818897637795302,3.1713863048074464,-1.205915767862106,1.5666504141087076,0.8703882797784892,1.2185435916898848,9,1.2185435916898848,0.8703882797784892,1.5537971921347113,0.6154574548966636
1285,1,-1.7407765595569784,1.7407765595569784,-0.6963106238227913,0.48031496062991885,1.8607564022836034,0.6029479110935179,-0.5217220992464543,-1.2185435916898848,0.5222329678670935,9,-1.2185435916898848,0.5222329678670935,-0.9561828874675147,0.24618298195866545
1289,1,-1.0444659357341872,1.0444659357341872,-2.088931871468374,0.9527559055118087,-1.3506212032627014,-0.3014839283842937,-1.5659083559240354,-1.5666989036012806,-0.5222329678670935,9,-1.5666989036012806,-0.5222329678670935,-1.3147514702678327,-0.861640436855329
1293,0,-1.044465935734187,1.044465935734187,0.0,1.1889763779527536,0.5066617325842244,-0.301483928384294,0.0003710290923362189,-0.5222329678670935,0.5222329678670935,9,0.5222329678670935,-0.5222329678670935,0.8366600265340753,-0.861640436855329
1296,0,-0.3481553119113957,0.3481553119113957,-1.3926212476455828,0.7165354330708638,-0.8424177716718234,-1.2059157678621057,-1.0438152275852448,-0.8703882797784892,-0.5222329678670935,9,-0.5222329678670935,-0.8703882797784892,-0.2390457218668787,-1.230914909793327
1299,0,1.3926212476455828,1.3926212476455828,-1.7407765595569784,0.7165354330708638,0.41304531097537844,0.15073199135461207,-1.3048617917546401,-0.17407765595569785,-1.5666989036012806,9,-1.5666989036012806,-0.17407765595569785,-1.3147514702678327,-0.49236596391733084
1301,1,-1.7407765595569784,1.7407765595569784,0.0,0.24409448818897395,-0.2422696402865432,0.6029479110935179,0.0003710290923362189,-0.8703882797784892,0.8703882797784892,9,-0.8703882797784892,0.8703882797784892,-0.5976143046671968,0.6154574548966636
1304,0,-1.7407765595569784,1.7407765595569784,1.3926212476455828,-0.9370078740157506,0.6788490794719232,0.6029479110935179,1.0445572857699175,-0.17407765595569785,1.5666989036012806,9,1.5666989036012806,-0.17407765595569785,1.9123657749350296,-0.49236596391733084
1307,1,-0.3481553119113958,0.3481553119113958,2.7852424952911656,0.007874015748029034,0.7641068920085508,-1.2059157678621055,2.0887435424474985,1.2185435916898848,1.5666989036012806,9,1.2185435916898848,1.5666989036012806,1.5537971921347113,1.35400640077266
1308,1,-1.044465935734187,1.044465935734187,1.3926212476455826,-1.6456692913385853,0.700581463059691,-0.301483928384294,1.0445572857699172,0.17407765595569785,1.2185435916898848,9,0.17407765595569785,1.2185435916898848,0.47809144373375734,0.9847319278346617
1310,0,2.088931871468374,2.088931871468374,-0.3481553119113956,0.007874015748029034,-1.166731803673897,1.0551638308324236,-0.260675535077059,0.8703882797784892,-1.2185435916898848,9,-1.2185435916898848,0.8703882797784892,-0.9561828874675147,0.6154574548966636
1311,1,-1.7407765595569784,1.7407765595569784,-1.3926212476455828,0.7165354330708638,-1.6130815281303588,0.6029479110935179,-1.0438152275852448,-1.5666989036012806,0.17407765595569785,9,-1.5666989036012806,0.17407765595569785,-1.3147514702678327,-0.12309149097933267
1312,0,-0.3481553119113958,0.3481553119113958,-2.7852424952911656,0.48031496062991885,-0.8959128697340212,-1.2059157678621055,-2.088001484262826,-1.5666989036012806,-1.2185435916898848,9,-1.2185435916898848,-1.5666989036012806,-0.9561828874675147,-1.9694638556693236
1313,0,-1.044465935734187,1.044465935734187,-0.6963106238227914,-0.9370078740157506,1.344194361620507,-0.301483928384294,-0.5217220992464544,-0.8703882797784892,0.17407765595569785,9,0.17407765595569785,-0.8703882797784892,0.47809144373375734,-1.230914909793327
1314,0,-0.3481553119113956,0.3481553119113956,-2.088931871468374,0.9527559055118087,-0.4579217543497776,-1.205915767862106,-1.5659083559240354,-1.2185435916898848,-0.8703882797784892,9,-0.8703882797784892,-1.2185435916898848,-0.5976143046671968,-1.6001893827313252
1315,0,1.3926212476455828,1.3926212476455828,-0.3481553119113957,0.24409448818897395,-1.275393721612736,0.15073199135461207,-0.26067553507705904,0.5222329678670935,-0.8703882797784892,9,-0.8703882797784892,0.5222329678670935,-0.5976143046671968,0.24618298195866545
1318,0,1.3926212476455828,1.3926212476455828,1.7407765595569784,1.1889763779527536,-0.32919917463761444,0.15073199135461207,1.3056038499393128,1.5666989036012806,0.17407765595569785,9,0.17407765595569785,1.5666989036012806,0.47809144373375734,1.35400640077266
1319,1,-1.0444659357341872,1.0444659357341872,2.088931871468374,0.7165354330708638,1.0666885404228563,-0.3014839283842937,1.5666504141087076,0.5222329678670935,1.5666989036012806,9,0.5222329678670935,1.5666989036012806,0.8366600265340753,1.35400640077266
1323,0,0.6963106238227914,0.6963106238227914,-0.34815531191139565,-1.6456692913385853,-0.8608067116307039,-0.7536998481231998,-0.26067553507705904,0.17407765595569785,-0.5222329678670935,9,-0.5222329678670935,0.17407765595569785,-0.2390457218668787,-0.12309149097933267
1325,1,0.6963106238227914,0.6963106238227914,0.34815531191139565,-1.4094488188976404,0.1021050534888544,-0.7536998481231998,0.2614175932617315,0.5222329678670935,-0.17407765595569785,9,0.5222329678670935,-0.17407765595569785,0.8366600265340753,-0.49236596391733084
1329,0,0.6963106238227914,0.6963106238227914,-1.044465935734187,0.48031496062991885,-0.2924212947198535,-0.7536998481231998,-0.7827686634158495,-0.17407765595569785,-0.8703882797784892,9,-0.8703882797784892,-0.17407765595569785,-0.5976143046671968,-0.49236596391733084
1331,1,-0.34815531191139565,0.34815531191139565,0.6963106238227914,1.4251968503936985,-0.7822357863518511,-1.205915767862106,0.5224641574311267,0.17407765595569785,0.5222329678670935,9,0.17407765595569785,0.5222329678670935,0.47809144373375734,0.24618298195866545
1332,0,-2.43708718337977,2.43708718337977,-0.6963106238227914,-1.1732283464566955,0.06867061719998085,1.50737975057133,-0.5217220992464544,-1.5666989036012806,0.8703882797784892,9,0.8703882797784892,-1.5666989036012806,1.1952286093343933,-1.9694638556693236
1333,1,2.7852424952911656,2.7852424952911656,0.3481553119113958,-1.4094488188976404,1.8691150113558217,1.9595956703102357,0.2614175932617316,1.5666989036012806,-1.2185435916898848,9,1.5666989036012806,-1.2185435916898848,1.9123657749350296,-1.6001893827313252
1334,1,-2.4370871833797696,2.4370871833797696,0.0,1.4251968503936985,0.32444405480986355,1.5073797505713296,0.0003710290923362189,-1.2185435916898848,1.2185435916898848,9,-1.2185435916898848,1.2185435916898848,-0.9561828874675147,0.9847319278346617
1335,0,0.6963106238227913,0.6963106238227913,-1.7407765595569784,0.24409448818897395,0.3779391528720612,-0.7536998481231999,-1.3048617917546401,-0.5222329678670935,-1.2185435916898848,9,-1.2185435916898848,-0.5222329678670935,-0.9561828874675147,-0.861640436855329
1336,0,-0.3481553119113957,0.3481553119113957,1.3926212476455828,0.48031496062991885,-0.11521878238882369,-1.2059157678621057,1.0445572857699175,0.5222329678670935,0.8703882797784892,9,0.8703882797784892,0.5222329678670935,1.1952286093343933,0.24618298195866545
1337,0,0.6963106238227914,0.6963106238227914,2.43708718337977,-1.1732283464566955,-1.3054847142727222,-0.7536998481231998,1.8276969782781032,1.5666989036012806,0.8703882797784892,9,0.8703882797784892,1.5666989036012806,1.1952286093343933,1.35400640077266
1343,1,-1.044465935734187,1.044465935734187,0.6963106238227914,-0.9370078740157506,1.2104566164650128,-0.301483928384294,0.5224641574311267,-0.17407765595569785,0.8703882797784892,9,-0.17407765595569785,0.8703882797784892,0.11952286093343929,0.6154574548966636
1345,0,2.088931871468374,2.088931871468374,0.3481553119113956,-0.7007874015748057,-0.7320841319185407,1.0551638308324236,0.2614175932617314,1.2185435916898848,-0.8703882797784892,9,-0.8703882797784892,1.2185435916898848,-0.5976143046671968,0.9847319278346617
1346,0,0.6963106238227913,0.6963106238227913,1.7407765595569784,-1.1732283464566955,-0.11689050420326737,-0.7536998481231999,1.3056038499393128,1.2185435916898848,0.5222329678670935,9,0.5222329678670935,1.2185435916898848,0.8366600265340753,0.9847319278346617
1441,1,-2.4370871833797696,2.4370871833797696,0.0,-0.2642129805382283,-0.027513973232248534,1.5073797505713296,0.0003710290923362189,-1.2185435916898848,1.2185435916898848,11,-1.2185435916898848,1.2185435916898848,-0.8041534452242569,0.8696251263169708
1444,0,2.088931871468374,2.088931871468374,-1.0444659357341872,0.9615969639688845,-0.3725589144184267,1.0551638308324236,-0.7827686634158497,0.5222329678670935,-1.5666989036012806,11,-1.5666989036012806,0.5222329678670935,-1.1891205200656567,0.03700532452412638
1445,0,1.3926212476455828,1.3926212476455828,-0.3481553119113957,-0.4481028612023616,1.1608745774505365,0.15073199135461207,-0.26067553507705904,0.5222329678670935,-0.8703882797784892,11,-0.8703882797784892,0.5222329678670935,-0.4191863703828574,0.03700532452412638
1447,1,0.6963106238227913,0.6963106238227913,-1.7407765595569784,-1.1836623838588949,1.8294551647879103,-0.7536998481231999,-1.3048617917546401,-0.5222329678670935,-1.2185435916898848,11,-0.5222329678670935,-1.2185435916898848,-0.03421929554145771,-2.044544179957985
1453,0,1.3926212476455828,1.3926212476455828,-1.7407765595569784,0.9615969639688845,-0.6593495148848605,0.15073199135461207,-1.3048617917546401,-0.17407765595569785,-1.5666989036012806,11,-1.5666989036012806,-0.17407765595569785,-1.1891205200656567,-0.7956144772687181
1454,1,-1.044465935734187,1.044465935734187,-0.6963106238227914,-0.2642129805382283,-0.6046800566709466,-0.301483928384294,-0.5217220992464544,-0.8703882797784892,0.17407765595569785,11,-0.8703882797784892,0.17407765595569785,-0.4191863703828574,-0.37930457637229587
1455,0,-0.3481553119113957,0.3481553119113957,1.3926212476455828,-0.8158826225306283,2.1063873383633105,-1.2059157678621057,1.0445572857699175,0.5222329678670935,0.8703882797784892,11,0.8703882797784892,0.5222329678670935,1.505649003824141,0.03700532452412638
1458,1,-0.3481553119113956,0.3481553119113956,2.088931871468374,-1.1836623838588949,0.9681871427621513,-1.205915767862106,1.5666504141087076,0.8703882797784892,1.2185435916898848,11,0.8703882797784892,1.2185435916898848,1.505649003824141,0.8696251263169708
1460,1,-2.43708718337977,2.43708718337977,0.6963106238227914,0.9615969639688845,-0.5670387903597272,1.50737975057133,0.5224641574311267,-0.8703882797784892,1.5666989036012806,11,-0.8703882797784892,1.5666989036012806,-0.4191863703828574,1.2859350272133931
1462,0,0.6963106238227914,0.6963106238227914,2.43708718337977,0.4713465421183051,0.5012561963777388,-0.7536998481231998,1.8276969782781032,1.5666989036012806,0.8703882797784892,11,0.8703882797784892,1.5666989036012806,1.505649003824141,1.2859350272133931
1463,1,-1.0444659357341872,1.0444659357341872,-2.088931871468374,-1.3675522645230282,-0.04723082701431586,-0.3014839283842937,-1.5659083559240354,-1.5666989036012806,-0.5222329678670935,11,-1.5666989036012806,-0.5222329678670935,-1.1891205200656567,-1.2119243781651403
1467,0,0.6963106238227914,0.6963106238227914,0.34815531191139565,0.9615969639688845,-0.01765554634121487,-0.7536998481231998,0.2614175932617315,0.5222329678670935,-0.17407765595569785,11,-0.17407765595569785,0.5222329678670935,0.35074777929994194,0.03700532452412638
1468,0,-0.3481553119113958,0.3481553119113958,-2.7852424952911656,-1.735332025851295,1.6654467901461685,-1.2059157678621055,-2.088001484262826,-1.5666989036012806,-1.2185435916898848,11,-1.2185435916898848,-1.5666989036012806,-0.8041534452242569,-2.4608540808544075
1469,0,2.7852424952911656,2.7852424952911656,0.3481553119113958,0.9615969639688845,-0.6252931310794715,1.9595956703102357,0.2614175932617316,1.5666989036012806,-1.2185435916898848,11,-1.2185435916898848,1.5666989036012806,-0.8041534452242569,1.2859350272133931
1470,1,-0.34815531191139565,0.34815531191139565,-0.6963106238227914,0.9615969639688845,-0.5078882290135251,-1.205915767862106,-0.5217220992464544,-0.5222329678670935,-0.17407765595569785,11,-0.5222329678670935,-0.17407765595569785,-0.03421929554145771,-0.7956144772687181
1471,1,-0.3481553119113958,0.3481553119113958,2.7852424952911656,-2.287001667843695,4.256420621235106,-1.2059157678621055,2.0887435424474985,1.2185435916898848,1.5666989036012806,11,1.2185435916898848,1.5666989036012806,1.8906160786655406,1.2859350272133931
1472,0,-1.7407765595569784,1.7407765595569784,0.6963106238227913,0.9615969639688845,-0.4881713752314578,0.6029479110935179,0.5224641574311267,-0.5222329678670935,1.2185435916898848,11,1.2185435916898848,-0.5222329678670935,1.8906160786655406,-1.2119243781651403
1477,1,2.088931871468374,2.088931871468374,0.3481553119113956,-2.7162006493137825,-0.8825084508728043,1.0551638308324236,0.2614175932617314,1.2185435916898848,-0.8703882797784892,11,1.2185435916898848,-0.8703882797784892,1.8906160786655406,-1.6282342790615627
1478,1,-1.044465935734187,1.044465935734187,0.0,-0.2642129805382283,-0.40392663634444287,-0.301483928384294,0.0003710290923362189,-0.5222329678670935,0.5222329678670935,11,-0.5222329678670935,0.5222329678670935,-0.03421929554145771,0.03700532452412638
1482,1,1.3926212476455828,1.3926212476455828,1.7407765595569784,-0.4481028612023616,-0.3904833269475788,0.15073199135461207,1.3056038499393128,1.5666989036012806,0.17407765595569785,11,1.5666989036012806,0.17407765595569785,2.2755831535069406,-0.37930457637229587
1484,0,2.7852424952911656,2.7852424952911656,-0.3481553119113958,0.9615969639688845,-0.808122138876823,1.9595956703102357,-0.26067553507705915,1.2185435916898848,-1.5666989036012806,11,-1.5666989036012806,1.2185435916898848,-1.1891205200656567,0.8696251263169708
1486,1,-1.7407765595569784,1.7407765595569784,0.0,-0.08032309987409492,-0.689821016184419,0.6029479110935179,0.0003710290923362189,-0.8703882797784892,0.8703882797784892,11,-0.8703882797784892,0.8703882797784892,-0.4191863703828574,0.4533152254205487
1487,1,-1.7407765595569784,1.7407765595569784,-0.6963106238227913,0.8391263034465718,1.0362999103729293,0.6029479110935179,-0.5217220992464543,-1.2185435916898848,0.5222329678670935,11,-1.2185435916898848,0.5222329678670935,-0.8041534452242569,0.03700532452412638
1489,1,-0.34815531191139565,0.34815531191139565,0.6963106238227914,-0.8158826225306283,1.7837479128385725,-1.205915767862106,0.5224641574311267,0.17407765595569785,0.5222329678670935,11,0.17407765595569785,0.5222329678670935,0.7357148541413416,0.03700532452412638
1491,0,0.6963106238227914,0.6963106238227914,-2.43708718337977,0.9615969639688845,-0.5473219365776598,-0.7536998481231998,-1.826954920093431,-0.8703882797784892,-1.5666989036012806,11,-1.5666989036012806,-0.8703882797784892,-1.1891205200656567,-1.6282342790615627
1492,0,1.3926212476455826,1.3926212476455826,-1.044465935734187,0.9615969639688845,-0.5544917015893206,0.1507319913546118,-0.7827686634158495,0.17407765595569785,-1.2185435916898848,11,-1.2185435916898848,0.17407765595569785,-0.8041534452242569,-0.37930457637229587
1493,0,2.088931871468374,2.088931871468374,1.0444659357341872,0.4713465421183051,0.03253280874041104,1.0551638308324236,0.7835107216005223,1.5666989036012806,-0.5222329678670935,11,-0.5222329678670935,1.5666989036012806,-0.03421929554145771,1.2859350272133931
1494,1,-0.3481553119113957,0.3481553119113957,0.0,-0.9997725031947616,0.5514445514593647,-1.2059157678621057,0.0003710290923362189,-0.17407765595569785,0.17407765595569785,11,-0.17407765595569785,0.17407765595569785,0.35074777929994194,-0.37930457637229587
1495,1,-0.3481553119113956,0.3481553119113956,-2.088931871468374,0.9615969639688845,-0.09114563771073853,-1.205915767862106,-1.5659083559240354,-1.2185435916898848,-0.8703882797784892,11,-1.2185435916898848,-0.8703882797784892,-0.8041534452242569,-1.6282342790615627
1496,0,1.3926212476455826,1.3926212476455826,1.044465935734187,-1.735332025851295,1.9540298318655176,0.1507319913546118,0.783510721600522,1.2185435916898848,-0.17407765595569785,11,-0.17407765595569785,1.2185435916898848,0.35074777929994194,0.8696251263169708
1497,1,-0.3481553119113957,0.3481553119113957,-1.3926212476455828,-0.2642129805382283,-0.24350314420853147,-1.2059157678621057,-1.0438152275852448,-0.8703882797784892,-0.5222329678670935,11,-0.8703882797784892,-0.5222329678670935,-0.4191863703828574,-1.2119243781651403
1500,0,0.6963106238227914,0.6963106238227914,-1.044465935734187,-0.2642129805382283,-0.34836095750407137,-0.7536998481231998,-0.7827686634158495,-0.17407765595569785,-0.8703882797784892,11,-0.8703882797784892,-0.17407765595569785,-0.4191863703828574,-0.7956144772687181
1502,1,-1.7407765595569784,1.7407765595569784,-1.3926212476455828,0.9615969639688845,-0.3725589144184267,0.6029479110935179,-1.0438152275852448,-1.5666989036012806,0.17407765595569785,11,-1.5666989036012806,0.17407765595569785,-1.1891205200656567,-0.37930457637229587
1503,1,-1.044465935734187,1.044465935734187,-1.3926212476455826,0.9615969639688845,-0.4765205070875089,-0.301483928384294,-1.0438152275852448,-1.2185435916898848,-0.17407765595569785,11,-1.2185435916898848,-0.17407765595569785,-0.8041534452242569,-0.7956144772687181
1505,0,0.6963106238227914,0.6963106238227914,1.044465935734187,0.28745666145417176,-0.21034298102960008,-0.7536998481231998,0.783510721600522,0.8703882797784892,0.17407765595569785,11,0.17407765595569785,0.8703882797784892,0.7357148541413416,0.4533152254205487
1508,1,-1.7407765595569784,1.7407765595569784,1.3926212476455828,0.4713465421183051,-0.49444491961666104,0.6029479110935179,1.0445572857699175,-0.17407765595569785,1.5666989036012806,11,-0.17407765595569785,1.5666989036012806,0.35074777929994194,1.2859350272133931
1510,1,-2.43708718337977,2.43708718337977,-0.6963106238227914,0.9615969639688845,-0.6459062054879964,1.50737975057133,-0.5217220992464544,-1.5666989036012806,0.8703882797784892,11,-1.5666989036012806,0.8703882797784892,-1.1891205200656567,0.4533152254205487
1511,1,-1.044465935734187,1.044465935734187,1.3926212476455826,0.28745666145417176,-0.837697419549924,-0.301483928384294,1.0445572857699172,0.17407765595569785,1.2185435916898848,11,0.17407765595569785,1.2185435916898848,0.7357148541413416,0.8696251263169708
1513,0,0.6963106238227913,0.6963106238227913,1.7407765595569784,-1.9192219065154283,0.9708758046415241,-0.7536998481231999,1.3056038499393128,1.2185435916898848,0.5222329678670935,11,0.5222329678670935,1.2185435916898848,1.1206819289827412,0.8696251263169708
1515,1,-3.1333978072025612,3.1333978072025612,0.0,0.8391263034465718,-0.9318005853279726,2.4118115900491417,0.0003710290923362189,-1.5666989036012806,1.5666989036012806,11,-1.5666989036012806,1.5666989036012806,-1.1891205200656567,1.2859350272133931
1517,0,1.3926212476455828,1.3926212476455828,0.3481553119113957,-0.4481028612023616,-0.41020018072964615,0.15073199135461207,0.26141759326173153,0.8703882797784892,-0.5222329678670935,11,-0.5222329678670935,0.8703882797784892,-0.03421929554145771,0.4533152254205487
1518,1,-1.0444659357341872,1.0444659357341872,2.088931871468374,-0.2642129805382283,-0.5553879222157783,-0.3014839283842937,1.5666504141087076,0.5222329678670935,1.5666989036012806,11,0.5222329678670935,1.5666989036012806,1.1206819289827412,1.2859350272133931
1522,1,-1.044465935734187,1.044465935734187,0.6963106238227914,0.28745666145417176,-0.7633111075539427,-0.301483928384294,0.5224641574311267,-0.17407765595569785,0.8703882797784892,11,-0.17407765595569785,0.8703882797784892,0.35074777929994194,0.4533152254205487
1523,0,2.088931871468374,2.088931871468374,-0.3481553119113956,0.9615969639688845,-0.8726500239817706,1.0551638308324236,-0.260675535077059,0.8703882797784892,-1.2185435916898848,11,-1.2185435916898848,0.8703882797784892,-0.8041534452242569,0.4533152254205487
1524,0,0.6963106238227914,0.6963106238227914,-0.34815531191139565,0.28745666145417176,0.19833362463506807,-0.7536998481231998,-0.26067553507705904,0.17407765595569785,-0.5222329678670935,11,-0.5222329678670935,0.17407765595569785,-0.03421929554145771,-0.37930457637229587
1710,1,-2.43708718337977,2.43708718337977,0.6963106238227914,-0.9486832980505179,-0.17434430443906254,1.50737975057133,0.5224641574311267,-0.8703882797784892,1.5666989036012806,13,-0.8703882797784892,1.5666989036012806,-0.4216745052000466,1.3032421908349465
1712,1,-1.7407765595569784,1.7407765595569784,0.6963106238227913,-1.4230249470757748,-0.4917730615541982,0.6029479110935179,0.5224641574311267,-0.5222329678670935,1.2185435916898848,13,-0.5222329678670935,1.2185435916898848,-0.04216745052000463,0.8843429152094279
1716,1,-1.7407765595569784,1.7407765595569784,0.0,0.4743416490252529,-0.29081687164926734,0.6029479110935179,0.0003710290923362189,-0.8703882797784892,0.8703882797784892,13,-0.8703882797784892,0.8703882797784892,-0.4216745052000466,0.46544363958390944
1717,1,0.6963106238227914,0.6963106238227914,-1.044465935734187,0.4743416490252529,1.6490255329432284,-0.7536998481231998,-0.7827686634158495,-0.17407765595569785,-0.8703882797784892,13,-0.17407765595569785,-0.8703882797784892,0.33733960416003733,-1.629052738543683
1719,1,-2.43708718337977,2.43708718337977,-0.6963106238227914,0.4743416490252529,-0.7599880578762895,1.50737975057133,-0.5217220992464544,-1.5666989036012806,0.8703882797784892,13,-1.5666989036012806,0.8703882797784892,-1.1806886145601305,0.46544363958390944
