,LVal_bin,RVal_bin,conf
199,1,2,0.0037637541243558358
200,2,4,0.7230846110509369
201,3,1,0.5200157556230037
202,1,3,0.6202157809939821
203,4,0,0.6748233141142386
204,1,4,0.5340406642606605
205,4,2,0.5881145405701729
206,0,2,0.6808337450463248
207,1,4,0.6864081917552007
208,3,3,0.6271680890331305
209,2,2,0.4636850960974659
210,1,0,0.44480198029712426
211,1,5,0.8818862594451526
212,5,0,0.3489141933609753
213,3,0,0.7359053127023265
214,1,1,0.6685174021973779
215,0,4,0.7903654753070849
216,4,3,0.7582334155698922
217,4,2,0.5052316223374053
218,4,1,0.8482686182488499
219,0,3,0.8692498312861082
220,0,4,0.7104395039799607
221,0,1,0.5831837261247672
222,1,0,0.8463573360369347
223,5,1,0.7560558426675683
224,2,1,0.6070830442056581
225,2,2,0.6250587644934512
226,1,4,0.62485116924336
227,0,2,0.45919053011168454
228,3,1,0.8236200442218349
229,3,4,0.889972038479906
230,2,1,0.7109932694647488
231,0,1,0.318874099299682
232,5,4,0.8633940225157676
233,1,2,0.4998374245995657
234,2,5,0.8480936009506034
235,1,4,0.4058133329683715
236,1,0,0.4144435284964494
237,5,1,0.8822403482862825
238,4,2,0.866411111654331
239,3,4,0.6301431794440838
240,1,0,0.5083055957615344
241,1,2,0.2446627875561625
242,4,0,0.7919711007960617
243,4,1,0.8545403051477967
244,3,1,0.4726907659786468
245,4,3,0.7232805633646532
246,3,5,0.5729351575548725
247,4,4,0.22804712195067647
248,3,0,0.6841382067372774
249,5,2,0.815013108295723
250,0,4,0.762593549835145
251,0,5,0.715809228728884
252,4,1,0.8360640664686909
253,2,0,0.2673463915474175
254,3,0,0.47828435150194204
255,4,0,0.5529010524768759
256,0,2,0.7150433356935424
257,0,3,0.8089724787552288
258,4,2,0.20922304207501155
259,0,0,0.8746301128069404
260,0,4,0.7335628981438774
261,2,4,0.6835415361962522
262,1,1,0.163029355765726
263,5,0,0.8477643165726526
264,1,3,0.4708193402267451
265,0,1,0.269522790221097
266,4,5,0.2633471059577409
267,3,2,0.5823184112928725
268,3,3,0.48975789897977656
269,1,5,0.7520026561199395
270,1,5,0.5878374413030683
271,2,0,0.611302241581758
272,2,1,0.6083768806546948
273,0,3,0.6412401864609097
274,0,0,0.6641090659566701
275,5,4,0.18588140585953122
276,0,2,0.8374196431066547
277,1,2,0.29067074669490484
278,1,0,0.7111419530639391
279,3,1,0.6461556489230931
280,4,2,0.6767361875535485
281,2,2,0.25689862448469625
282,0,4,0.708573765787591
283,0,1,0.7443006378344327
284,3,3,0.3156828510602224
285,4,1,0.7902491436902461
286,3,4,0.2598057093113767
287,4,5,0.4086799592752215
288,4,4,0.572872681309498
289,0,2,0.8299824970678106
290,1,3,0.4075086057061953
291,1,4,0.7887154305727573
292,1,2,0.3669299404287724
293,5,1,0.8779948915281014
294,4,0,0.8855813177600352
295,4,3,0.5162518667669043
296,5,2,0.6602435016198629
297,4,2,0.6568658589909372
298,1,4,0.7566255383971008
299,1,0,0.5534379325974625
300,2,5,0.9568155476740097
301,3,0,0.769344713153717
302,4,1,0.8391015764378323
303,3,1,0.6407277787868798
304,0,5,0.9283481435952492
305,3,0,0.579649179159479
306,3,4,0.6037129720403054
307,2,4,0.6651694328598274
