,LVal_bin,RVal_bin,confReport
224,2,1,0.6632341481336107
225,2,2,0.6517096497796055
226,1,4,0.5959254209371451
227,0,2,0.5508644281854627
228,3,1,0.6628231729711577
229,3,4,0.8056529458186817
230,2,1,0.691928116294032
231,0,1,0.6083378614155902
232,5,4,0.5654945411810551
233,1,2,0.5620328450438398
234,2,5,0.7631029604181659
235,1,4,0.21765641166921545
236,1,0,0.5295732816986674
237,5,1,0.6370172498634854
238,4,2,0.6539059467593252
239,3,4,0.5668946977087876
240,1,0,0.7534630165422803
241,1,2,0.5475302972224185
242,4,0,0.753254405409449
243,4,1,0.7897685128526876
244,3,1,0.7708775246557336
245,4,3,0.6433185342941717
246,3,5,0.44248148015528693
247,4,4,0.31679157731176966
248,3,0,0.7864190653914477
249,5,2,0.7087051905978072
250,0,4,0.9540663326004091
251,0,5,0.8829030109893037
252,4,1,0.677231612130065
253,2,0,0.5569267144542444
254,3,0,0.5956588930123392
255,4,0,0.6674491874242447
256,0,2,0.9058941095583457
257,0,3,0.5772862564558167
258,4,2,0.2953382505898741
259,0,0,0.7796611419957379
260,0,4,0.8517840269807061
261,2,4,0.6837473225227726
262,1,1,0.3424106588828548
263,5,0,0.6388905169010466
264,1,3,0.5914756792623119
265,0,1,0.40958923002244435
266,4,5,0.20789358412766185
267,3,2,0.3860354228292059
268,3,3,0.5637720950394504
269,1,5,0.7757225055870474
270,1,5,0.6818985233260334
271,2,0,0.7149003862764464
272,2,1,0.7096136504673144
273,0,3,0.6772232870241258
274,0,0,0.7806636425461964
275,5,4,0.26269351586848155
276,0,2,0.747536841963963
277,1,2,0.5695798012901913
278,1,0,0.7039225368655506
279,3,1,0.5672136406341256
280,4,2,0.956297155107069
281,2,2,0.5569670295064241
282,0,4,0.897293930422077
283,0,1,0.8636442959604842
284,3,3,0.3787303830330872
285,4,1,0.7143196238927566
286,3,4,0.3183169689916289
287,4,5,0.3112596024577293
288,4,4,0.3926744073658737
289,0,2,0.893790091819962
290,1,3,0.4044761793699512
291,1,4,0.5937821874054541
292,1,2,0.5331651612625533
293,5,1,0.6635230671609541
294,4,0,0.8193728755748175
295,4,3,0.46971827789788284
296,5,2,0.4932728811393095
297,4,2,0.6517773406047408
298,1,4,0.7027118142811268
299,1,0,0.7188277730166639
300,2,5,0.6702298819400401
301,3,0,0.8659940101936661
302,4,1,0.6226564928704516
303,3,1,0.6299243975011007
304,0,5,0.8491255524027458
305,3,0,0.8971831072649776
306,3,4,0.5922522712181022
307,2,4,0.5567763689241618
308,0,4,0.8802256987149356
309,4,0,0.6512290283152723
310,3,5,0.5504974626078679
311,0,1,0.932314989112283
312,3,2,0.510536207429236
313,1,1,0.900805887122399
314,5,0,0.7398834553646085
315,4,5,0.5781519690515429
316,3,1,0.8089965163586774
317,2,5,0.5056374274214835
318,4,1,0.6690874550829345
319,1,1,0.4753137993578626
320,5,0,0.7128285256928357
321,0,3,0.5570217022007022
322,0,4,0.923959231147813
323,1,0,0.4513091888553382
324,3,0,0.9117753395428723
325,0,2,0.8189897205488383
326,2,2,0.679718848367072
327,4,2,0.6529827788940548
328,5,1,0.5817191341060347
329,0,1,0.6282744447856566
330,2,4,0.4162147159820117
331,0,0,0.9300358551381553
332,3,1,0.5026425523815575
333,1,2,0.40117242677891823
334,4,0,0.62700876512922
335,3,4,0.36998854307259293
336,1,4,0.6646938270679297
337,1,2,0.599217686001677
338,0,5,0.8503122242818176
339,4,3,0.6681757725600558
340,5,2,0.6819892321166806
341,3,3,0.5685324799125248
342,3,0,0.7642635637320849
343,3,4,0.4315294243700695
344,1,4,0.40504976232829254
345,4,0,0.6950121628180599
346,4,4,0.5170214047500467
347,1,0,0.8951610021930307
348,4,2,0.6789948588772193
349,5,4,0.5491538958423502
350,2,1,0.40909476486553886
351,0,2,0.7820859624627603
352,3,2,0.5285994510210474
353,2,0,0.9096947700107877
354,4,1,0.7413097851132081
355,3,5,0.5416805553147367
356,0,4,0.9478757338642365
357,0,1,0.7674334846910607
358,1,5,0.7171516179332487
359,1,3,0.7157517472612164
360,4,1,0.6158915540073077
361,3,5,0.7845060210358901
362,0,5,0.8185159577493806
363,0,4,0.9077634915542263
364,3,3,0.6652743750968797
365,4,3,0.6445493265954525
366,1,1,0.37401439967437505
367,4,2,0.5706757239336375
368,3,4,0.36994182187777636
369,2,0,0.8589426272282094
370,0,3,0.8216038609379249
371,0,1,0.6530196203003493
372,3,1,0.7477573237729819
373,5,0,0.7099831352435577
374,3,1,0.4849959622674156
375,1,4,0.731265959646366
376,4,5,0.5304412223213383
377,3,0,0.8309425260310846
378,2,4,0.8665337466333162
379,0,1,0.9002912951410496
380,2,5,0.5224112250562575
381,1,2,0.5058017389949054
382,0,2,0.8705204703835385
383,2,1,0.7450761046881843
384,5,4,0.30760192692790944
385,1,2,0.8881263539861545
386,3,4,0.5365651691296698
387,4,4,0.48709262668892833
388,4,0,0.8331121828301743
389,0,0,0.8971097711184353
390,2,2,0.5010294569948919
391,4,1,0.6594228245121923
392,4,2,0.6647377509989849
393,1,5,0.8313366548184036
394,4,0,0.8782315299832354
395,0,4,0.8943535503866973
396,5,2,0.5398118424660221
397,3,0,0.9331950700638285
398,0,2,0.7022535505336935
399,5,1,0.5801009591124889
400,1,0,0.40321585144538563
401,3,2,0.46044083892410553
402,1,0,0.9302511573973762
403,1,3,0.7591398353096683
404,1,4,0.7430914662121957
405,4,5,0.30502814469196293
406,2,2,0.5084566644770785
407,4,4,0.6220883639361601
408,4,2,0.2355091131785816
409,1,4,0.6979486196518025
410,3,0,0.8978743757835934
411,4,0,0.9339281264850947
412,4,1,0.7841529046050287
413,3,1,0.6639039849096521
414,0,1,0.6688280239884568
415,2,5,0.5425047023077235
416,4,2,0.7726361675440938
417,0,4,0.718583509483281
418,4,3,0.5688816578262513
419,2,0,0.8131355301832469
420,0,0,0.16572891930044695
421,3,2,0.6026402648043743
422,4,1,0.5666316226921522
423,1,2,0.7247186251668052
424,0,1,0.6244897777646191
425,3,3,0.4090405496377159
426,0,5,0.6796961018503013
427,1,0,0.5081454840484547
428,5,0,0.7159400383418003
429,2,1,0.6279223305844358
430,0,4,0.7659116895702616
431,5,4,0.594335021860264
432,3,1,0.626394231736143
433,1,2,0.7599500591982923
434,1,4,0.7355406829193608
435,3,4,0.47358145558689047
436,1,3,0.7115499411570817
437,5,2,0.6748882140520326
438,5,1,0.6637257285752141
439,1,0,0.5759919582309714
440,4,0,0.6312152384881344
441,3,0,0.7937547562543291
442,2,4,0.6243866086709947
443,0,2,0.6917014144780151
444,1,1,0.24121288968923163
445,3,5,0.5488752157588969
446,3,4,0.2943214124984819
447,0,2,0.9220838136049285
448,0,3,0.8291693249399354
449,1,5,0.6174614915211968
450,4,2,0.7377646000412543
451,0,2,0.6538201106206778
452,0,3,0.6602878318892585
453,2,1,0.5733115310523389
454,2,2,0.6110311248018427
455,3,0,0.34383556805615995
456,3,0,0.7458336165376093
457,4,0,0.8171186508914048
458,4,3,0.5061380281354746
459,1,0,0.4876568965097402
460,4,1,0.4829102910341074
461,3,1,0.9525604035326447
462,1,2,0.6079866528847341
463,4,5,0.4488429469883181
464,3,4,0.6712227269814437
465,4,2,0.528680910450445
466,4,4,0.4924639027880432
467,1,4,0.7110610368386072
468,1,1,0.48800764931553114
469,1,0,0.5965642586901952
470,5,0,0.5338239530519161
471,5,2,0.5988284122269667
472,1,3,0.489736997894406
473,0,1,0.30516100726061834
474,1,2,0.6512043853426301
475,0,4,0.5225590106920315
476,2,4,0.5403771706627202
477,5,4,0.6636037864279453
478,2,5,0.6276159666109622
479,0,2,0.6162198495203697
480,0,5,0.7059014230021561
481,3,5,0.575475546164724
482,1,5,0.478791715951796
483,4,1,0.6711702355384416
484,3,3,0.4586849393037789
485,2,0,0.6813951183552496
486,4,0,0.8075763968493904
487,5,1,0.7209779673762926
488,3,4,0.6087282115198961
489,3,2,0.5053182991913784
490,3,1,0.6169326807275228
491,0,0,0.6040598147051492
492,0,1,0.45149540814111067
493,0,4,0.34278880656943345
494,1,4,0.7270735735775542
495,0,1,0.8406298970875563
496,2,5,0.5333826799274535
497,1,4,0.7837231381032435
498,0,0,0.4274531234765047
499,1,2,0.48499315549547667
500,4,2,0.5273062611232561
501,1,4,0.6726467150311289
502,1,2,0.6404347445881668
503,0,2,0.9301450356842854
504,3,2,0.5657037475966107
505,4,0,0.902435187343082
506,4,4,0.6795603225035212
507,0,4,0.7579048686917323
508,5,2,0.737850023454714
509,0,3,0.7110978305159523
510,3,4,0.6343870310113437
511,2,1,0.43406649762833904
512,2,0,0.8244332483462063
513,4,0,0.6967038258208633
514,0,2,0.8122116481868303
515,3,1,0.6826296233993853
516,5,1,0.8351912798868285
517,0,1,0.7921895374376519
518,0,4,0.6554887177157894
519,2,4,0.579573125711921
520,4,3,0.5264559286449226
521,0,5,0.7039193407631048
522,3,3,0.6181150112146692
523,3,4,0.7173499722698372
524,1,0,0.6640337116671259
525,5,4,0.7903647405289648
526,4,5,0.2540661157849906
527,3,5,0.5571033662803337
528,5,0,0.5995160838976535
529,1,0,0.3237691242183516
530,2,2,0.8486390138828862
531,1,5,0.876041225574782
532,3,0,0.8382693890737094
533,4,1,0.7531354127335165
534,1,1,0.604354586165205
535,4,1,0.8550022033604636
536,3,1,0.7419278907152359
537,3,0,0.6569552808632904
538,4,2,0.6760644545892237
539,1,3,0.7329574453917566
540,5,1,0.6701693939930945
541,0,4,0.8220121861447293
542,2,1,0.8936584564167311
543,3,5,0.6766751845671679
544,1,0,0.4999682851855432
545,4,3,0.6815544398694079
546,2,4,0.36165862854973
547,0,2,0.9885551351492915
548,4,0,0.5901490424909416
549,0,0,0.33978401406072023
550,1,4,0.40029679455104794
551,4,0,0.5724040324045371
552,0,4,0.6664361023907436
553,2,5,0.2965992967618713
554,1,2,0.5158507930011501
555,3,1,0.4741362996482492
556,4,1,0.663058933883053
557,3,1,0.4592765975401197
558,1,2,0.46641576587841715
559,1,5,0.48916842532025506
560,4,2,0.6306257300067526
561,1,0,0.6690832129112453
562,0,1,0.6814930208910817
563,4,2,0.6199064182101219
564,5,0,0.6779378433732102
565,1,1,0.5602377397049316
566,3,0,0.6912455034681732
567,4,4,0.5495048814622502
568,4,1,0.48705351591550905
569,3,4,0.3959802385156279
570,0,1,0.8027104013355482
571,3,2,0.28017479791629274
572,0,5,0.7440285638116388
573,1,3,0.6728334816998249
574,0,3,0.8458725271251945
575,3,4,0.3393638020844255
576,3,3,0.5636598433270883
577,4,5,0.4161926362623961
578,2,0,0.9050853042763402
579,1,4,0.654092778533106
580,5,2,0.467707806027308
581,3,0,0.8844927371235065
582,2,2,0.8348300961485527
583,0,2,0.7095132340107713
584,5,4,0.3052526697132352
585,2,4,0.48275042284686126
586,1,0,0.5177775908201638
587,0,5,0.8748395601017157
588,5,0,0.6154272444647327
589,4,0,0.5705663941208224
590,4,1,0.6388215398101371
591,1,1,0.39538844293104697
592,3,1,0.7874339017281444
593,3,4,0.1553974862103379
594,1,2,0.61732960637301
595,4,5,0.45936337971495783
596,1,2,0.6105817003446452
597,2,2,0.6192342626599104
598,5,2,0.6550475363357483
599,4,3,0.5993013419490257
600,3,3,0.5550778822574814
601,4,2,0.6110129348674074
602,3,4,0.5558218618127521
603,2,5,0.5974134502407165
604,3,0,0.5577620283749505
605,4,0,0.6355088071038513
606,2,0,0.5722326042985008
607,4,1,0.7183631305571974
608,2,3,0.44743346673233836
609,1,3,0.5326198401719372
610,4,4,0.4307105062968893
611,3,5,0.30146574984744057
612,0,0,0.541922441013506
613,5,1,0.6838980948264558
614,3,2,0.5537324118663176
615,0,4,0.5594454872110627
616,2,0,0.8039350123294746
617,5,4,0.5213938778110746
618,0,1,0.5343931154671542
619,2,2,0.6494720564869666
620,3,1,0.5843608069357242
621,2,4,0.587953421002442
622,1,4,0.5930054417294933
623,0,2,0.429354072523679
624,1,5,0.6148183988843392
625,1,1,0.5860555349207182
626,1,4,0.662140686168132
627,4,2,0.5783169704628646
628,3,0,0.5379463384475757
629,3,3,0.5819313600915434
630,0,1,0.6622434624503297
631,2,1,0.7140302951855987
632,4,4,0.6062331771473556
633,1,5,0.5365580132531069
634,1,0,0.4559524446974793
635,5,0,0.8301533157710268
636,4,2,0.5557706867183199
637,3,0,0.7458246520158899
638,1,1,0.47232216104698566
639,5,1,0.5691380044079997
640,3,2,0.5964867204708236
641,2,5,0.5108386468789816
642,4,1,0.5177832153505966
643,3,5,0.5441848020472025
644,3,1,0.6615792279668747
645,0,2,0.6809977208600576
646,0,2,0.5198334243604111
647,4,0,0.6629980379789685
648,3,1,0.16563163261840916
649,1,3,0.5048085571115322
650,0,4,0.7675789939125678
651,4,3,0.6270873489040293
652,5,4,0.4691751414988813
653,3,4,0.6190387984161715
654,4,1,0.9349259628121533
655,1,2,0.7592248096732118
656,3,4,0.6094015903676601
657,2,4,0.6250024289055712
658,0,1,0.8322640669173271
659,5,2,0.5210804267195069
660,1,4,0.7152097487593116
661,0,4,0.6749700833950466
662,4,5,0.6828242180866333
663,1,0,0.7611996528956786
664,0,3,0.9369854758138352
665,2,0,0.9779899315255038
666,2,2,0.6691096597669468
667,0,5,0.6804057048643065
668,3,0,0.8076163333495721
669,1,2,0.7775271651168828
670,0,0,0.9750380255563729
671,1,4,0.6060415010106719
672,4,2,0.5324884925295035
673,4,0,0.8924618130905827
674,0,3,0.5188332200180377
675,1,2,0.2828625926439906
676,0,2,0.8577132486264589
677,1,0,0.8724607373629041
678,1,1,0.3041101189764257
679,3,1,0.8235083639439994
680,0,1,0.694332224431089
681,3,0,0.430952353470751
682,4,0,0.8348003997737574
683,3,3,0.7355580217429023
684,4,1,0.68330652305499
685,2,2,0.6461761185866844
686,0,4,0.9081276397083682
687,3,4,0.4187574891434846
688,0,2,0.9465998528479149
689,1,3,0.41203784215010564
690,3,1,0.30657308494689256
691,5,1,0.6436438282409501
692,2,5,0.2538979680589043
693,1,4,0.6935613159291917
694,0,0,0.6097745196417419
695,4,0,0.7528601059886091
696,4,2,0.3667624126232584
697,1,2,0.6386090291866713
698,3,0,0.7898259149765917
699,4,3,0.5895448359071148
700,3,4,0.612397431635436
701,4,5,0.37500196722345347
702,3,5,0.44898430125337674
703,5,4,0.5660513931271215
704,4,2,0.7809968157064903
705,0,5,0.7262411636266762
706,1,5,0.8028246915675992
707,4,4,0.5832825336100367
708,0,1,0.694141175140404
709,3,2,0.6355108018199942
710,2,0,0.837996914376263
711,4,1,0.60031626742609
712,1,0,0.3631968710651069
713,2,1,0.3865160510191879
714,1,4,0.8186970726110191
715,2,4,0.4109202649631655
716,0,4,0.8963460502783412
717,5,2,0.5990502055415771
718,5,0,0.7664438100643884
719,5,1,0.6289262143827782
720,0,4,0.6759956589068965
721,5,4,0.5648749978676625
722,4,0,0.7682467038614686
723,0,1,0.680291548003939
724,1,4,0.5712525138955079
725,2,4,0.3801280310864269
726,4,1,0.7605110660251473
727,3,3,0.3223598993873352
728,0,4,0.8051744370817673
729,1,4,0.8387983317756352
730,1,0,0.41664052504684873
731,1,2,0.19433838919480628
732,1,2,0.27188992806325357
733,3,2,0.7686754139519669
734,3,5,0.6254932737811618
735,3,0,0.9576387574292964
736,3,4,0.6213289341814516
737,0,2,0.6007162661762774
738,4,2,0.5823587047464573
739,3,1,0.5974139863120291
740,1,5,0.8906704723343862
741,1,1,0.6144665944562198
742,4,0,0.6800877304137093
743,4,1,0.7595422248386534
744,3,4,0.25512937138627484
745,2,5,0.3970503849151518
746,0,3,0.7646330081159578
747,3,0,0.737061003850748
748,5,0,0.590301073370555
749,2,2,0.5653265526094305
750,0,5,0.7426863123069691
751,4,5,0.4875456305094338
752,5,2,0.7008211886603425
753,1,3,0.6770168295299553
754,2,1,0.7660336669226642
755,2,0,0.7390013041118146
756,4,2,0.641588528258955
757,0,2,0.8949766601218528
758,1,0,0.8816794367549889
759,4,4,0.5027708350614596
760,0,0,0.5517812795086511
761,0,1,0.5975220088908566
762,3,1,0.6368690963321681
763,4,3,0.750866613907997
764,3,0,0.4837652213711806
765,3,4,0.5672442332044138
766,0,4,0.6128090636603376
767,1,0,0.7174669875271502
768,1,0,0.21535208478702778
769,0,2,0.6828890115984383
770,5,0,0.765718961032462
771,0,5,0.9729027924881607
772,0,4,0.8149126249887342
773,1,5,0.7742837227796503
774,4,4,0.2742336932523207
775,0,1,0.7020912077592069
776,3,4,0.5634894260930523
777,3,2,0.5539757537092692
778,0,3,0.746276829194771
779,0,0,0.5765446723078872
780,4,1,0.667828551103611
781,1,2,0.5461230093883307
782,4,2,0.5222977519264922
783,3,0,0.8881621828833561
784,4,2,0.5627002373872513
785,4,0,0.7939293611371333
786,2,4,0.28211036529696026
787,3,1,0.4641612517709695
788,5,4,0.144020834546006
789,3,3,0.515191819031357
790,2,1,0.8922001030937492
791,1,3,0.6171674862902156
792,1,4,0.7572618552154741
793,0,2,0.6609997116683092
794,1,1,0.678290474460087
795,2,2,0.7239337692603103
796,4,3,0.6386283476262401
797,1,4,0.8028166011329929
798,3,5,0.5756508962699515
799,4,0,0.8516970815560738
800,5,1,0.44151782867533884
801,2,0,0.891411081411681
802,4,1,0.6432790608534149
803,4,5,0.4134262452287218
804,2,5,0.4251419625348093
805,1,2,0.6034231556279135
806,3,1,0.4356344431661627
807,0,1,0.9059992577099899
808,5,2,0.5602157447309354
809,0,2,0.5827717312246734
810,3,4,0.4973383525843168
811,1,4,0.38666259755619914
812,1,0,0.8307084450952817
813,3,1,0.3939397036293702
814,5,1,0.7583351322657225
815,1,3,0.584675094093785
816,0,1,0.5178015536699542
817,0,0,0.5565841851225399
818,3,0,0.9458701519187196
819,0,4,0.8130823894122808
820,0,4,0.8739112602494267
821,3,1,0.5796392949964179
822,2,2,0.5260329002032865
823,4,5,0.506041760155437
824,4,3,0.446508505222326
825,1,0,0.4052832504978503
826,2,0,0.1648732791934182
827,5,4,0.41136757646639355
828,4,1,0.7289722338180367
829,0,3,0.5797511414592552
830,4,0,0.8343119489227024
831,2,4,0.395017119380054
832,4,2,0.5143350938145815
833,5,0,0.7105471891926173
834,3,5,0.4444330239914954
835,2,1,0.724730811113478
836,3,2,0.6816277808603499
837,0,5,0.8346232462426378
838,3,0,0.555705793281509
839,0,1,0.45128957043963464
840,1,2,0.5368846724067861
841,3,4,0.38092569660957626
842,1,1,0.5508341295732521
843,0,2,0.6553476322716362
844,1,2,0.5243730170867147
845,4,0,0.7617761117459537
846,4,2,0.5969895478131885
847,3,3,0.6522828013268229
848,5,2,0.6129490798498959
849,2,5,0.5320754542011329
850,1,4,0.4420071169748405
851,4,1,0.8726888901920689
852,4,4,0.02123874239288545
853,1,5,0.7223632658298967
854,3,1,0.5921044909018015
855,1,0,0.7320208619451839
856,2,2,0.6525079559854423
857,5,0,0.8381124479780301
858,4,2,0.4009968829489654
859,0,2,0.7556247032290878
860,0,1,0.6883940229417483
861,4,0,0.9779273649856173
862,1,2,0.5154776698241426
863,3,0,0.8745295650546181
864,4,1,0.7381310286994898
865,1,4,0.6479192620560197
866,0,0,0.6983066564068935
867,3,1,0.8567847596582941
868,0,2,0.6513112514443836
869,3,2,0.7751654514608961
870,1,4,0.480877909317427
871,4,2,0.5565045242880828
872,0,4,0.431455842082744
873,2,1,0.6616771331206949
874,1,2,0.6221835522806499
875,3,3,0.4984942935964472
876,0,4,0.7129256234045538
877,3,5,0.3284748425258546
878,2,4,0.46018175242084325
879,1,5,0.6250512839888676
880,5,1,0.62887956604757
881,3,0,0.6189612096554217
882,5,2,0.7131334806022054
883,4,5,0.3234672120401745
884,2,5,0.656183163578081
885,4,4,0.2113721407821996
886,3,4,0.3038122737207602
887,0,3,0.33613536519414705
888,1,3,0.37549437380226885
889,2,0,0.9184327514572823
890,0,1,0.7398088669020632
891,1,0,0.7586777877317702
892,0,5,0.6712053999962652
893,5,4,0.5983667850893528
894,4,3,0.627887880835074
895,1,1,0.5439291805694775
896,4,1,0.8204429155577827
897,3,4,0.5751310961017043
898,4,0,0.7897650387095466
899,3,2,0.5787269233652623
900,0,1,0.8081986177303534
901,4,1,0.6646815459992123
902,4,3,0.5527617549774623
903,1,5,0.7587438848470673
904,4,5,0.2766008047355831
905,4,0,0.8146845093586121
906,4,2,0.5617373430033472
907,1,1,0.290371445028805
908,0,3,0.7003940774084907
909,3,5,0.4593465506519967
910,2,2,0.45235266066354524
911,5,4,0.558411401023183
912,3,0,0.6139975494580676
913,1,0,0.8395453067693517
914,0,2,0.7945850371746005
915,1,2,0.5406096800433982
916,2,5,0.683240984316135
917,2,1,0.7444217609894695
918,3,1,0.6401211242281538
919,5,0,0.7448793178972604
920,1,4,0.6811281885317741
921,1,2,0.5897917875507976
922,4,0,0.5901653094662649
923,1,4,0.6932014403201469
924,4,1,0.6816966170746647
925,2,4,0.6790495095265191
926,2,0,0.915566949210373
927,5,1,0.6598760802258316
928,0,0,0.8545647112068241
929,4,2,0.7202917600978785
930,1,0,0.6465190302686881
931,0,1,0.798770612637046
932,4,4,0.3454662944701389
933,0,2,0.6084600883754098
934,3,4,0.5454668333962376
