,LVal_bin,RVal_bin,confReport
202,3,3,0.6929652347712225
203,3,0,0.7330907469062894
204,3,4,0.7014117126411322
205,5,0,0.7139041841931184
206,5,4,0.5151983955388527
207,4,1,0.6976725466593109
208,0,1,0.5495670586470027
209,0,3,0.5936899188593985
210,0,5,0.9094895160536273
211,4,2,0.7957984077740579
212,3,2,0.7057570298550085
213,3,0,0.6050702227445379
214,1,4,0.4999041668000924
215,0,0,0.43753577569589014
216,1,3,0.7127673489980252
217,4,3,0.425715158831806
218,3,1,0.6370876587911853
219,1,2,0.6494248272318794
220,2,5,0.7115632580704148
221,4,4,0.7165736938927414
222,3,5,0.5611044976560415
223,3,1,0.6370441716486562
224,4,0,0.9362674941985201
225,1,2,0.6627192748629481
226,4,0,0.6119022664455334
227,1,0,0.549668318737123
228,1,0,0.30183055119365104
229,0,3,0.7272152620105927
230,1,5,0.3612366386241272
231,0,1,0.6715429628868521
232,0,2,0.8513740438802779
233,1,2,0.5783366231668894
234,3,2,0.7615813984114581
235,5,2,0.8013717804044383
236,4,1,0.5898670613750268
237,3,0,0.7917131214200596
238,5,0,0.8113318458982968
239,5,4,0.2513775156231527
240,4,0,0.8239359319709135
241,1,4,0.5141530777740102
242,1,1,0.6227269772944962
243,3,5,0.24655550885943303
244,2,1,0.39994731006033746
245,4,1,0.7334389892297825
246,4,4,0.5557844933970367
247,0,2,0.7567517186298469
248,4,2,0.808175706476931
249,2,0,0.8602387072269
250,3,4,0.7480511621295103
251,5,1,0.8913225625781847
252,0,4,0.7040239288284086
253,3,0,0.783967457783829
254,3,4,0.572419332735062
255,1,4,0.41744403623816684
256,1,3,0.5233989039189518
257,2,5,0.5909935513042359
258,4,5,0.5541790819863788
259,2,4,0.8128976284478014
260,0,4,0.8325929456289042
261,4,3,0.6106338331489146
262,4,2,0.5827002604142937
263,0,1,0.4925945975364686
264,2,2,0.41952600606354823
265,0,5,0.34472708307746147
266,3,3,0.8653425001821966
267,0,0,0.7033937311437959
268,3,1,0.6476448286660815
269,3,1,0.6793568238789359
270,1,0,0.5496489489353136
271,1,2,0.3602180449247579
272,4,3,0.5569244740892423
273,0,2,0.7286372992286174
274,4,2,0.36024279035417794
275,4,5,0.358511307063511
276,2,4,0.2931961841962706
277,1,1,0.5824179626263308
278,3,1,0.6269944347321115
279,4,4,0.45295875304378586
280,2,0,0.6291881456414978
281,0,1,0.6361943457690603
282,2,1,0.44083856081836054
283,3,0,0.7612162014121328
284,5,0,0.6734756876274526
285,1,0,0.9310851230348052
286,3,3,0.5780443907610268
287,1,4,0.7497385356347216
288,4,1,0.7641345319172965
289,3,0,0.6394954420045736
290,0,4,0.7160400454222682
291,1,2,0.6624200677978596
292,3,2,0.6470802362474942
293,0,0,0.6488008990479855
294,3,4,0.5398680533415836
295,0,5,0.8686031314481516
296,3,1,0.5418495235298032
297,4,0,0.7431084004346747
298,2,2,0.5629891446187615
299,1,5,0.6959788652630601
300,0,1,0.6532133959890882
301,5,1,0.6964236171363144
302,4,1,0.9109215356331163
303,5,4,0.48608257061454985
304,0,2,0.7283553917019936
305,0,4,0.8366268803324505
306,1,4,0.6792833773868314
307,1,3,0.2636462404151881
308,4,2,0.7347249118897721
309,4,0,0.6932620140215592
310,3,4,0.6018099471545028
311,0,3,0.6452738614883464
312,2,5,0.6912411537764442
313,3,5,0.5291948621305054
314,5,2,0.5201603708768596
315,4,5,0.4899424011673072
316,5,0,0.635056333198928
317,1,3,0.553431482932222
318,0,1,0.9116178093475963
319,1,5,0.4686777693144224
320,3,5,0.565272571121217
321,3,1,0.6593392843065414
322,0,0,0.4957474128694831
323,1,0,0.4640630630536507
324,4,1,0.8088053137177699
325,0,5,0.7294239184388067
326,1,2,0.8353443851643911
327,1,2,0.5866530795202927
328,0,4,0.4806920917850568
329,5,2,0.6559443190841365
330,3,4,0.5329032901638261
331,4,3,0.6117619394660831
332,0,2,0.7983679784290716
333,4,2,0.48927967146010426
334,4,0,0.6608825341115409
335,4,2,0.48574325968286813
336,0,1,0.7288539502637295
337,1,1,0.5308706772658448
338,3,4,0.8131775518486087
339,1,0,0.6810975264232896
340,0,3,0.5236144661317116
341,5,4,0.7617275332110667
342,0,4,0.5256648593039671
343,4,4,0.6709078287469947
344,3,0,0.759179746322093
345,2,0,0.5097530577789776
346,2,1,0.42765801704252454
347,4,1,0.8878487858767863
