,pVal,betasH,betasL,betasH_error,betasL_error
321,0.38,-0.02341767781530039,-0.005534474412375609,0.024754991148402208,0.016435529944028793
322,0.4,-0.026006588155779935,-0.006769137210599654,0.024764941185359258,0.016684039275889948
323,0.16,-0.03877392437302183,-0.0046544779467567535,0.0253676378805987,0.017640412747694068
324,0.48,-0.028947917872702136,-0.006881306016138018,0.024968010166734403,0.016794201301035844
325,0.28,-0.03421198687218399,-0.008442818842932793,0.025974473195536616,0.016946684249048133
326,0.28,-0.032376393741507484,-0.007518872501547102,0.026086771464233376,0.017707588765461742
327,0.34,-0.03153978252607603,-0.002443660963459395,0.025867031296361812,0.01675169222185132
328,0.34,-0.02649632263742858,-0.0034770574041389298,0.02611336460967621,0.016806777164787932
329,0.22,-0.03312355482245383,-0.005460290016745036,0.025928678564107487,0.016888235466259834
330,0.4,-0.03382333659346842,-0.006528703769312924,0.025923660832957468,0.0159842195943093
331,0.1,-0.04035030253620431,0.0010274154089797644,0.02601164292939625,0.016178140858334356
332,0.12,-0.03577986720711872,-0.0010777834077392795,0.02581982795740051,0.01562608479507457
333,0.16,-0.034237191973011796,-0.004348802007752155,0.025985536301656443,0.016107296527840122
334,0.16,-0.03687921967223924,-4.3976965266025354e-05,0.026205739292963028,0.01609653425311304
335,0.16,-0.04155509369835886,-0.00015603259016054583,0.025270293398757727,0.015842852455440724
336,0.1,-0.042380309321414046,0.0014268797287367773,0.02564397161614252,0.016746031372057414
337,0.12,-0.04186136920221438,-2.6084901183970333e-05,0.02624222360630722,0.017301592927237788
338,0.06,-0.04182266723669107,0.005077274681975707,0.025786135586136173,0.017589619034418635
339,0.06,-0.041335599883308954,0.0038722090665173296,0.026245306959116057,0.017672071182896334
340,0.16,-0.039576825064148904,0.003294625673637779,0.02588912271598319,0.01810534701872972
341,0.04,-0.03608867899384251,0.006197153448538108,0.025803268588780716,0.018475894708497483
342,0.1,-0.036139285699188235,0.0011239864946390333,0.02581677880472565,0.01936186723865657
343,0.2,-0.03139214832220981,-0.0010240722633157989,0.025228296736233974,0.019599089603610464
344,0.36,-0.033417731318526024,-0.0022203793218831466,0.025283085099308024,0.019161592253707147
345,0.22,-0.033312855776112885,-0.0029411208933757416,0.02565806575896722,0.01924109816820744
346,0.1,-0.03902160144835581,-0.0015258963337373855,0.02576501101051041,0.018652858599976726
347,0.08,-0.038883520702845786,0.005191817212081068,0.026009482391678985,0.019204724307577282
348,0.04,-0.037139468982210176,0.009190154890765306,0.02631830725158483,0.02048876076702774
349,0.02,-0.03967899895151801,0.0033457406248666053,0.026522599352997785,0.018118656180036885
350,0.02,-0.03994376377852888,0.0019935633682169824,0.026135358714566192,0.01783220897800662
351,0.1,-0.034809069607749876,0.008870232078272797,0.025798357076427143,0.018491016114129635
352,0.04,-0.029269873442497298,0.010028247450473034,0.02529442916704045,0.017326864587408532
353,0.2,-0.024964603425228535,0.0064414172299062855,0.025519717106567683,0.01697609638386971
354,0.2,-0.02597343588141906,0.005543191407036479,0.025223348291085846,0.016924516109745897
355,0.04,-0.032859161292555644,0.009501491115782834,0.02626285105693823,0.018512017018654695
356,0.02,-0.035851876994828016,0.012348793885036702,0.0267990313441581,0.019079701940954187
357,0.08,-0.03392957989325744,0.012918446779768286,0.02731085745712673,0.01962265711097614
358,0.12,-0.035965869245961034,0.014462100222086603,0.027208314595097503,0.019683523068374613
359,0.08,-0.03443787703852912,0.018299692318181435,0.027354707197813917,0.019552997334597817
360,0.04,-0.03315404128373296,0.020060071914975032,0.0267354000886035,0.020288684858309782
361,0.08,-0.03725146464911437,0.012386103801481748,0.026827338471900993,0.020595622585663068
362,0.04,-0.038070403141103,0.012308992521404253,0.026732860795559373,0.02004384294748611
363,0.1,-0.034464600832302864,0.009923419822454226,0.02582927485731843,0.020761845154787104
364,0.06,-0.0383007509730411,0.010045801439926973,0.026424323341424843,0.020160265526820154
365,0.06,-0.03599452895830856,0.005279833936883594,0.026316629912101538,0.020019956352255265
366,0.1,-0.035239494568397846,0.0017432747486335644,0.02565694628782616,0.02182019283236219
367,0.12,-0.03861347874628658,0.0014631015677207537,0.025499248417020913,0.021083959619076522
368,0.04,-0.042319018456989,0.0036981826202537385,0.02517221399448542,0.020121980837056415
369,0.04,-0.04448557345903092,0.008656810557830756,0.025794705379397837,0.02008952646698755
370,0.04,-0.04313578272987303,0.007230135255377788,0.025349842354315213,0.019359287156597637
371,0.06,-0.04258350214717668,0.0073076308856200745,0.02526315825033434,0.01906161595423182
372,0.04,-0.04405660098449567,0.00921690549401577,0.025035151517257367,0.019436418488037857
373,0.02,-0.045145047843431936,0.012830940678501422,0.024800000756771218,0.020239462653601558
374,0.06,-0.04024986346294542,0.009305150012121842,0.024456877607078056,0.01965953617079858
375,0.1,-0.04194948817586068,0.003742845074412829,0.02523353974120402,0.019712638662975752
376,0.08,-0.04427894677260646,0.007356915798902653,0.02537862979331161,0.020111213378073454
377,0.02,-0.04123290763164185,0.010475399244324404,0.025413957586141744,0.020770844420460514
378,0.02,-0.03929896694012486,0.01368882469142067,0.024774132344631866,0.02048356939407112
379,0.04,-0.04134289488408443,0.01258457948143415,0.025222219255537418,0.019970280111849054
380,0.06,-0.03734933671990383,0.008631325336365306,0.024949727574235876,0.019370399697364177
381,0.12,-0.03633294671500942,0.00805804275641435,0.025674541219516147,0.01987970124707576
382,0.02,-0.045757114338816705,0.010583588472997832,0.025227701493626138,0.02041072664354947
383,0.06,-0.04355347966439872,0.009265640504520336,0.025060990793228922,0.0206176910991996
384,0.06,-0.04437481029416648,0.012538977441813006,0.02517619531536298,0.02025585553038686
385,0.08,-0.04745367278917021,0.01306306127180103,0.0249940442428844,0.020294765795924718
386,0.04,-0.04920528770720153,0.014273744489216799,0.024624736331281673,0.020484304125410913
387,0.02,-0.052745874769521785,0.012830678275854872,0.024430261835383937,0.02100141479558562
388,0.02,-0.05460612673368063,0.013536359866269715,0.025091595829076743,0.020495736726344426
389,0.0,-0.052868655394493494,0.014597896207728445,0.02497306732373168,0.020144241003339045
390,0.02,-0.050057213720191646,0.014356771961356433,0.0241335494312697,0.019862906805273153
391,0.0,-0.05138008997517867,0.012109888661999491,0.024085425844811287,0.019730536391444595
392,0.02,-0.05234384087454308,0.012500926286409806,0.024513437804521705,0.02022016323632066
393,0.0,-0.05082172285037944,0.01667719890741928,0.025330279758209125,0.019914647890482372
394,0.04,-0.050381353328274155,0.01293590482497067,0.024982212889694894,0.019082943727154324
395,0.02,-0.05169761281235515,0.011468423194132311,0.025381693600847445,0.019377999535577877
396,0.02,-0.05105784031649289,0.02105579000434353,0.02521322329139618,0.020377544186031327
397,0.0,-0.047862500071525885,0.018054174157319726,0.025104932317825564,0.02082721014510529
398,0.0,-0.05155750722631069,0.015356610568731175,0.02522399970414668,0.020727491121237614
399,0.0,-0.05234869047230997,0.014602424736445158,0.02508077678274091,0.021112323815767452
